t,u1,u2,u3,u4,Th,tau_x,tau_y,tau_z
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001000050002500125,0.05,-0.05,0.05,-0.05,0.0,0.0,0.0,0.0
0.00200010000500025,0.05,-0.05,0.05,-0.05,0.0,0.0,0.0,0.0
0.0030001500075003754,0.05,-0.05,0.05,-0.05,0.0,0.0,0.0,0.0
0.0040002000100005,0.05,-0.05,0.05,-0.05,0.0,0.0,0.0,0.0
0.005000250012500625,720.3371956472913,-696.2149254483426,696.2112281902683,-720.3407719037391,23.66521973346711,8.493280056161947e-09,0.1424592648379449,1.7111626582399114e-06
0.006000300015000751,720.3371956472913,-696.2149254483426,696.2112281902683,-720.3407719037391,23.66521973346711,8.493280056161947e-09,0.1424592648379449,1.7111626582399114e-06
0.0070003500175008756,720.3371956472913,-696.2149254483426,696.2112281902683,-720.3407719037391,23.66521973346711,8.493280056161947e-09,0.1424592648379449,1.7111626582399114e-06
0.008000400020001,720.3371956472913,-696.2149254483426,696.2112281902683,-720.3407719037391,23.66521973346711,8.493280056161947e-09,0.1424592648379449,1.7111626582399114e-06
0.009000450022501126,720.3371956472913,-696.2149254483426,696.2112281902683,-720.3407719037391,23.66521973346711,8.493280056161947e-09,0.1424592648379449,1.7111626582399114e-06
0.01000050002500125,719.0465934197831,-697.391184322306,697.3697795505934,-719.0673897364085,23.660069653788405,1.1032574274189446e-07,0.1279856478809867,9.92802208714276e-06
0.011000550027501376,719.0465934197831,-697.391184322306,697.3697795505934,-719.0673897364085,23.660069653788405,1.1032574274189446e-07,0.1279856478809867,9.92802208714276e-06
0.012000600030001501,719.0465934197831,-697.391184322306,697.3697795505934,-719.0673897364085,23.660069653788405,1.1032574274189446e-07,0.1279856478809867,9.92802208714276e-06
0.013000650032501625,719.0465934197831,-697.391184322306,697.3697795505934,-719.0673897364085,23.660069653788405,1.1032574274189446e-07,0.1279856478809867,9.92802208714276e-06
0.014000700035001751,719.0465934197831,-697.391184322306,697.3697795505934,-719.0673897364085,23.660069653788405,1.1032574274189446e-07,0.1279856478809867,9.92802208714276e-06
0.015000750037501875,717.6915660366705,-698.641586294431,698.5907174595388,-717.7412217862953,23.65532664126828,4.208294331320415e-07,0.1127661141138471,2.3648540919720797e-05
0.016000800040002,717.6915660366705,-698.641586294431,698.5907174595388,-717.7412217862953,23.65532664126828,4.208294331320415e-07,0.1127661141138471,2.3648540919720797e-05
0.017000850042502125,717.6915660366705,-698.641586294431,698.5907174595388,-717.7412217862953,23.65532664126828,4.208294331320415e-07,0.1127661141138471,2.3648540919720797e-05
0.018000900045002252,717.6915660366705,-698.641586294431,698.5907174595388,-717.7412217862953,23.65532664126828,4.208294331320415e-07,0.1127661141138471,2.3648540919720797e-05
0.019000950047502376,717.6915660366705,-698.641586294431,698.5907174595388,-717.7412217862953,23.65532664126828,4.208294331320415e-07,0.1127661141138471,2.3648540919720797e-05
0.0200010000500025,716.281312860182,-699.9564897933959,699.8670902543574,-716.3690186221544,23.65100931755424,1.0590073736008008e-06,0.09689655629683261,4.1663606036038685e-05
0.021001050052502628,716.281312860182,-699.9564897933959,699.8670902543574,-716.3690186221544,23.65100931755424,1.0590073736008008e-06,0.09689655629683261,4.1663606036038685e-05
0.02200110005500275,716.281312860182,-699.9564897933959,699.8670902543574,-716.3690186221544,23.65100931755424,1.0590073736008008e-06,0.09689655629683261,4.1663606036038685e-05
0.023001150057502875,716.281312860182,-699.9564897933959,699.8670902543574,-716.3690186221544,23.65100931755424,1.0590073736008008e-06,0.09689655629683261,4.1663606036038685e-05
0.024001200060003003,716.281312860182,-699.9564897933959,699.8670902543574,-716.3690186221544,23.65100931755424,1.0590073736008008e-06,0.09689655629683261,4.1663606036038685e-05
0.025001250062503127,714.8250086029428,-701.3263472514898,701.1917181602153,-714.9577904145644,23.647134888143743,2.145537545589812e-06,0.08047392048451958,6.290673283351952e-05
0.02600130006500325,714.8250086029428,-701.3263472514898,701.1917181602153,-714.9577904145644,23.647134888143743,2.145537545589812e-06,0.08047392048451958,6.290673283351952e-05
0.027001350067503375,714.8250086029428,-701.3263472514898,701.1917181602153,-714.9577904145644,23.647134888143743,2.145537545589812e-06,0.08047392048451958,6.290673283351952e-05
0.028001400070003502,714.8250086029428,-701.3263472514898,701.1917181602153,-714.9577904145644,23.647134888143743,2.145537545589812e-06,0.08047392048451958,6.290673283351952e-05
0.029001450072503626,714.8250086029428,-701.3263472514898,701.1917181602153,-714.9577904145644,23.647134888143743,2.145537545589812e-06,0.08047392048451958,6.290673283351952e-05
0.03000150007500375,713.3317811077143,-702.741762166756,702.5572371276124,-713.5147974499366,23.643719821350047,3.8003519037664604e-06,0.06359582050745768,8.646010702847919e-05
0.031001550077503878,713.3317811077143,-702.741762166756,702.5572371276124,-713.5147974499366,23.643719821350047,3.8003519037664604e-06,0.06359582050745768,8.646010702847919e-05
0.032001600080004,713.3317811077143,-702.741762166756,702.5572371276124,-713.5147974499366,23.643719821350047,3.8003519037664604e-06,0.06359582050745768,8.646010702847919e-05
0.03300165008250413,713.3317811077143,-702.741762166756,702.5572371276124,-713.5147974499366,23.643719821350047,3.8003519037664604e-06,0.06359582050745768,8.646010702847919e-05
0.03400170008500425,713.3317811077143,-702.741762166756,702.5572371276124,-713.5147974499366,23.643719821350047,3.8003519037664604e-06,0.06359582050745768,8.646010702847919e-05
0.03500175008750438,711.8106897583345,-704.1935410284339,703.95614478064,-712.047536123119,23.640780499255985,6.140527934803324e-06,0.04636014682618151,0.00011155775333669031
