t,x,y,z,qx,qy,qz,qw,phi,theta,psi,dx,dy,dz,om_x,om_y,om_z
0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010000333344444814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002000066668888963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003000100003333444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004000133337777926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000166672222407,2.0001333400002827e-05,1.964547640874464e-12,-1.9997093811592728,1.606119781012311e-10,-0.0015259466260687175,1.07149880021875e-07,0.9999988357427637,-3.3153862126318113e-10,-0.17486067073287234,1.227848660240022e-05,0.010000333344444591,2.1430714428579213e-09,0.0,0.0,0.0,0.0
0.006000200006666888,2.0001333400002827e-05,1.964547640874464e-12,-1.9997093811592728,1.606119781012311e-10,-0.0015259466260687175,1.07149880021875e-07,0.9999988357427637,-3.3153862126318113e-10,-0.17486067073287234,1.227848660240022e-05,0.010000333344444591,2.1430714428579213e-09,0.0,0.0,0.0,0.0
0.00700023334111137,2.0001333400002827e-05,1.964547640874464e-12,-1.9997093811592728,1.606119781012311e-10,-0.0015259466260687175,1.07149880021875e-07,0.9999988357427637,-3.3153862126318113e-10,-0.17486067073287234,1.227848660240022e-05,0.010000333344444591,2.1430714428579213e-09,0.0,0.0,0.0,0.0
0.008000266675555852,2.0001333400002827e-05,1.964547640874464e-12,-1.9997093811592728,1.606119781012311e-10,-0.0015259466260687175,1.07149880021875e-07,0.9999988357427637,-3.3153862126318113e-10,-0.17486067073287234,1.227848660240022e-05,0.010000333344444591,2.1430714428579213e-09,0.0,0.0,0.0,0.0
0.009000300010000333,2.0001333400002827e-05,1.964547640874464e-12,-1.9997093811592728,1.606119781012311e-10,-0.0015259466260687175,1.07149880021875e-07,0.9999988357427637,-3.3153862126318113e-10,-0.17486067073287234,1.227848660240022e-05,0.010000333344444591,2.1430714428579213e-09,0.0,0.0,0.0,0.0
0.010000333344444815,0.0001012567503374883,6.268692926789501e-11,-1.9992797228932349,-1.8128224477113662e-05,-0.003503706064957537,7.064203078894203e-07,0.9999938618385009,-0.0020776633895361746,-0.4014959602799863,8.822986776860831e-05,0.022500750024982235,2.8931464478574173e-08,0.0,0.0,0.0,0.0
