t,x_uav,y_uav,z_uav,qx_uav,qy_uav,qz_uav,qw_uav,phi_uav,theta_uav,psi_uav,dx_uav,dy_uav,dz_uav,om_x_uav,om_y_uav,om_z_uav,x_gv,y_gv,z_gv,qx_gv,qy_gv,qz_gv,qw_gv,phi_gv,theta_gv,psi_gv,dx_gv,dy_gv,dz_gv,om_x_gv,om_y_gv,om_z_gv
0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010000333344444814,0.0,0.0,-1.9999950946730087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00981032696072782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002000066668888963,0.0,0.0,-1.999980378692035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01962065392145564,0.0,0.0,0.0,1.2500833375001851e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002500083336111204,0.0,0.0,0.0,0.0,2.5000833361112043e-05
0.003000100003333444,0.0,0.0,-1.9999558520570786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029430980882183457,0.0,0.0,0.0,5.000333350000741e-06,5.2090278356520084e-14,0.0,0.0,0.0,1.2500833375001855e-08,1.0,0.0,0.0,1.432489985567774e-06,0.005000166672222408,0.0,0.0,0.0,0.0,5.0001666722224085e-05
0.004000133337777926,0.0,0.0,-1.9999215147681397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03924130784291127,0.0,0.0,0.0,1.1250750037501658e-05,3.7505000416694435e-13,0.0,0.0,0.0,3.7502500125005554e-08,0.9999999999999994,0.0,0.0,4.297469956703321e-06,0.007500250008333613,0.0,0.0,0.0,0.0,7.500250008333614e-05
0.005000166672222407,0.0,0.0,-1.9998773668252183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04905163480363908,0.0,0.0,0.0,2.0001333400002898e-05,1.3751833486121276e-12,0.0,0.0,0.0,7.500500025001105e-08,0.9999999999999972,0.0,0.0,8.594939913406643e-06,0.010000333344444818,0.0,0.0,0.0,0.0,0.00010000333344444818
0.006000200006666888,2.692943535638005e-13,4.65396550828963e-20,-1.9998283641445451,2.8192838888268207e-14,-1.6321103428302826e-07,3.988606764426055e-12,0.9999999999999867,3.230586764236001e-12,-1.870260686419012e-05,4.5706066695062655e-10,1.0770763790370073e-09,1.8614710450255963e-16,0.048950459697713326,1.1276801357505082e-10,-0.000652822375660879,1.5953895244787772e-08,3.1252083437504334e-05,3.6463194849563876e-12,0.0,0.0,0.0,1.250083337500182e-07,0.9999999999999922,0.0,0.0,1.4324899855677738e-05,0.012500416680556023,0.0,0.0,0.0,0.0,0.00012500416680556023
0.00700023334111137,4.3083222571218474e-12,7.446167168405936e-19,-1.9997794626423502,1.127726067962598e-13,-6.528441371320697e-07,1.5954427061659878e-11,0.999999999999787,1.2921595270727785e-11,-7.48104274694827e-05,1.828242661929438e-09,8.616100852637921e-09,1.4891900361470184e-15,0.04884928459179073,2.2554103195605226e-10,-0.001305644751321758,3.190779050540063e-08,4.500300015000569e-05,7.96981258854748e-12,0.0,0.0,0.0,1.875125006250267e-07,0.9999999999999825,0.0,0.0,2.1487349783516607e-05,0.015000500016667228,0.0,0.0,0.0,0.0,0.00015000500016667227
0.008000266675555852,2.1809755023945458e-11,3.769704465720633e-18,-1.999730662318634,2.5374305745348664e-13,-1.468899308546733e-06,3.5897460903564436e-11,0.9999999999989213,2.9070770160864697e-11,-0.00016832346181587776,4.113545967322645e-09,2.9077618636791063e-08,5.02623463731938e-15,0.048748109485887085,3.38324059948965e-10,-0.001958467126982637,4.7861685797665046e-08,6.125408353750644e-05,1.5314541836816557e-11,0.0,0.0,0.0,2.62517500875036e-07,0.9999999999999656,0.0,0.0,3.008228969692326e-05,0.01750058335277843,0.0,0.0,0.0,0.0,0.0001750058335277843
0.009000300010000333,6.892625944877024e-11,1.1914666928205337e-17,-1.9996819631733962,4.5111044707563854e-13,-2.611376548525496e-06,6.381770830989807e-11,0.9999999999965905,5.167435250375897e-11,-0.00029924170990337524,7.312970553791984e-09,6.89206448743705e-08,1.191494181353024e-14,0.04864693438004346,4.5112210235976946e-10,-0.002611289502643516,6.381558113741033e-08,8.000533360000568e-05,2.683691140927806e-11,0.0,0.0,0.0,3.500233345000448e-07,0.9999999999999387,0.0,0.0,4.010971959589768e-05,0.020000666688889633,0.0,0.0,0.0,0.0,0.00020000666688889634
