t,x,y,z,qx,qy,qz,qw,phi,theta,psi,dx,dy,dz,om_x,om_y,om_z
0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010000333344444814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002000066668888963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003000100003333444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004000133337777926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000166672222407,2.000133340000286e-05,1.718979185765158e-12,-1.9998773668252183,1.4168116025988993e-10,-0.0015381930594470575,9.375614329489563e-08,0.9999988169803518,-2.903828302827154e-10,-0.1762640102732042,1.0743675785086953e-05,0.010000333344444645,1.8751875125006847e-09,0.0,0.0,0.0,0.0
0.006000200006666888,2.000133340000286e-05,1.718979185765158e-12,-1.9998773668252183,1.4168116025988993e-10,-0.0015381930594470575,9.375614329489563e-08,0.9999988169803518,-2.903828302827154e-10,-0.1762640102732042,1.0743675785086953e-05,0.010000333344444645,1.8751875125006847e-09,0.0,0.0,0.0,0.0
0.00700023334111137,2.000133340000286e-05,1.718979185765158e-12,-1.9998773668252183,1.4168116025988993e-10,-0.0015381930594470575,9.375614329489563e-08,0.9999988169803518,-2.903828302827154e-10,-0.1762640102732042,1.0743675785086953e-05,0.010000333344444645,1.8751875125006847e-09,0.0,0.0,0.0,0.0
0.008000266675555852,2.000133340000286e-05,1.718979185765158e-12,-1.9998773668252183,1.4168116025988993e-10,-0.0015381930594470575,9.375614329489563e-08,0.9999988169803518,-2.903828302827154e-10,-0.1762640102732042,1.0743675785086953e-05,0.010000333344444645,1.8751875125006847e-09,0.0,0.0,0.0,0.0
0.009000300010000333,2.000133340000286e-05,1.718979185765158e-12,-1.9998773668252183,1.4168116025988993e-10,-0.0015381930594470575,9.375614329489563e-08,0.9999988169803518,-2.903828302827154e-10,-0.1762640102732042,1.0743675785086953e-05,0.010000333344444645,1.8751875125006847e-09,0.0,0.0,0.0,0.0
0.010000333344444815,0.00010125675033749459,5.485106310940991e-11,-1.9996333652066367,1.9103344853368726e-09,-0.003547255571982605,5.625342646320798e-07,0.9999937084690037,-9.755463685661826e-09,-0.40648639873205517,6.446211856036023e-05,0.022500750024986596,2.5315031418754046e-08,0.0,0.0,0.0,0.0
