t,pa_x,pa_y,pa_z,pa_{dx},pa_{dy},pa_{dz},pb_x,pb_y,pb_z,pb_{dx},pb_{dy},pb_{dz},pc_x,pc_y,pc_z,pc_{dx},pc_{dy},pc_{dz},pd_x,pd_y,pd_z,pd_{dx},pd_{dy},pd_{dz}
0.0,0.128,0.128,-1.9146666666666667,0.0,0.0,0.0,-0.128,0.128,-1.9146666666666667,0.0,0.0,0.0,-0.128,-0.128,-1.9146666666666667,0.0,0.0,0.0,0.128,-0.128,-1.9146666666666667,0.0,0.0,0.0
0.0010000333344444814,0.128,0.128,-1.9146617613396755,0.0,0.0,0.00981032696072782,-0.128,0.128,-1.9146617613396755,0.0,0.0,0.00981032696072782,-0.128,-0.128,-1.9146617613396755,0.0,0.0,0.00981032696072782,0.128,-0.128,-1.9146617613396755,0.0,0.0,0.00981032696072782
0.002000066668888963,0.128,0.128,-1.9146470453587017,0.0,0.0,0.01962065392145564,-0.128,0.128,-1.9146470453587017,0.0,0.0,0.01962065392145564,-0.128,-0.128,-1.9146470453587017,0.0,0.0,0.01962065392145564,0.128,-0.128,-1.9146470453587017,0.0,0.0,0.01962065392145564
0.003000100003333444,0.128,0.128,-1.9146225187237453,0.0,0.0,0.029430980882183457,-0.128,0.128,-1.9146225187237453,0.0,0.0,0.029430980882183457,-0.128,-0.128,-1.9146225187237453,0.0,0.0,0.029430980882183457,0.128,-0.128,-1.9146225187237453,0.0,0.0,0.029430980882183457
0.004000133337777926,0.128,0.128,-1.9145881814348065,0.0,0.0,0.03924130784291127,-0.128,0.128,-1.9145881814348065,0.0,0.0,0.03924130784291127,-0.128,-0.128,-1.9145881814348065,0.0,0.0,0.03924130784291127,0.128,-0.128,-1.9145881814348065,0.0,0.0,0.03924130784291127
0.005000166672222407,0.128,0.128,-1.914544033491885,0.0,0.0,0.04905163480363908,-0.128,0.128,-1.914544033491885,0.0,0.0,0.04905163480363908,-0.128,-0.128,-1.914544033491885,0.0,0.0,0.04905163480363908,0.128,-0.128,-1.914544033491885,0.0,0.0,0.04905163480363908
0.006000200006666888,0.12799997214217568,0.12800000000338757,-1.9144949890291676,-5.5713266584902096e-05,6.774918197393573e-09,0.04903402099172587,-0.12800002785781067,0.12799999999658035,-1.914495072593217,-5.571321203242038e-05,-6.839072380301575e-09,0.04886689846355671,-0.12800002785100345,-0.12800000000341966,-1.9144950725932652,-5.5699598041779865e-05,-6.839072379939551e-09,0.04886689836733246,0.1279999721489829,-0.12799999999661243,-1.9144949890292156,-5.569965259426158e-05,6.774918197755597e-09,0.04903402089550162
0.00700023334111137,0.12799988857185204,0.12800000001355027,-1.9144459621808942,-0.00011142023487916671,1.3549829717790095e-08,0.04901640707069952,-0.12800011142792975,0.1279999999863214,-1.9144462964370925,-0.00011141979845931303,-1.3678151262613409e-08,0.04868216201436147,-0.12800011140070086,-0.12800000001367862,-1.9144462964372848,-0.00011139257047783002,-1.367815125971722e-08,0.04868216182193537,0.12799988859908093,-0.12799999998644973,-1.9144459621810868,-0.0001113930068976837,1.3549829720686286e-08,0.04901640687827342
0.008000266675555852,0.12799974929847627,0.12800000003048814,-1.9143969529472293,-0.00016711460799467872,2.032472788484286e-08,0.04899879293145901,-0.12800025070041907,0.12799999996922315,-1.9143977050236753,-0.00016711313507767256,-2.0517243148195636e-08,0.048497425346953664,-0.12800025063915407,-0.1280000000307769,-1.9143977050241083,-0.00016707229310494322,-2.0517243138420995e-08,0.04849742505837049,0.12799974935974126,-0.12799999996951192,-1.9143969529476623,-0.00016707376602194938,2.0324727894617502e-08,0.04899879264287584
0.009000300010000333,0.1279995543377918,0.12800000005420112,-1.9143479613284455,-0.0002227900905726839,2.709960602395598e-08,0.0489811784649275,-0.12800044565871677,0.12799999994528555,-1.9143492983532382,-0.00022278659921385442,-2.735635453635802e-08,0.04831268835225994,-0.12800044554980122,-0.1280000000547145,-1.9143492983540078,-0.0002227321432492731,-2.73563545131885e-08,0.04831268796758688,0.12799955444670735,-0.12799999994579894,-1.9143479613292151,-0.0002227356346081026,2.70996060471255e-08,0.048981178080254435
