t,x_uav,y_uav,z_uav,qx_uav,qy_uav,qz_uav,qw_uav,phi_uav,theta_uav,psi_uav,dx_uav,dy_uav,dz_uav,om_x_uav,om_y_uav,om_z_uav,x_gv,y_gv,z_gv,qx_gv,qy_gv,qz_gv,qw_gv,phi_gv,theta_gv,psi_gv,dx_gv,dy_gv,dz_gv,om_x_gv,om_y_gv,om_z_gv
0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010000333344444814,0.0,0.0,-1.9999950946730087,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.00981032696072782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002000066668888963,0.0,0.0,-1.999980378692035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01962065392145564,0.0,0.0,0.0,1.2500833375001851e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.002500083336111204,0.0,0.0,0.0,0.0,8.333611120370681e-05
0.003000100003333444,0.0,0.0,-1.9999558520570786,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.029430980882183457,0.0,0.0,0.0,5.000333350000736e-06,1.7363426118840015e-13,0.0,0.0,0.0,4.166944458333951e-08,0.9999999999999991,0.0,0.0,4.774966618559247e-06,0.005000166672222408,0.0,0.0,0.0,0.0,0.00016667222240741362
0.004000133337777926,0.0,0.0,-1.9999215147681397,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03924130784291127,0.0,0.0,0.0,1.1250750037501564e-05,1.2501666805564755e-12,0.0,0.0,0.0,1.2500833375001826e-07,0.9999999999999922,0.0,0.0,1.4324899855677743e-05,0.007500250008333613,0.0,0.0,0.0,0.0,0.00025000833361112047
0.005000166672222407,0.0,0.0,-1.9998773668252183,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04905163480363908,0.0,0.0,0.0,2.0001333400002207e-05,4.5839444953736735e-12,0.0,0.0,0.0,2.5001666750003446e-07,0.9999999999999687,0.0,0.0,2.8649799711355483e-05,0.010000333344444818,0.0,0.0,0.0,0.0,0.0003333444448148273
0.006000200006666888,2.692943535637747e-13,1.5513216179035278e-19,-1.9998283641445451,9.397611640973873e-14,-1.632110342830126e-07,1.3295355881636364e-11,0.9999999999999867,1.0768621032802544e-11,-1.870260686419012e-05,1.523535556526861e-09,1.0770763790369039e-09,6.204902610708035e-16,0.048950459697713326,3.758933257139773e-10,-0.0006528223756608162,5.3179650816823925e-08,3.1252083437501284e-05,1.2154398283187322e-11,0.0,0.0,0.0,4.166944458333831e-07,0.9999999999999132,0.0,0.0,4.774966618559247e-05,0.012500416680556023,0.0,0.0,0.0,0.0,0.0004166805560185341
0.00700023334111137,4.308322257121434e-12,2.482055373712398e-18,-1.9997794626423502,3.7590863644957835e-13,-6.52844137132007e-07,5.318142353973097e-11,0.999999999999787,4.3071978177155996e-11,-7.48104274694827e-05,6.094142206530553e-09,8.616100852637094e-09,4.963966089013579e-15,0.04884928459179073,7.518033341144571e-10,-0.0013056447513216324,1.0635930168639812e-07,4.500300014999567e-05,2.6566041961821806e-11,0.0,0.0,0.0,6.250416687500522e-07,0.9999999999998047,0.0,0.0,7.162449927838872e-05,0.015000500016667228,0.0,0.0,0.0,0.0,0.0005000166672222409
0.008000266675555852,2.180975502394336e-11,1.2565679785192072e-17,-1.999730662318634,8.458100725512253e-13,-1.4688993085465917e-06,1.1965820301382705e-10,0.9999999999989213,9.690255357102656e-11,-0.00016832346181587776,1.371181989129845e-08,2.9077618636788267e-08,1.6754113101583694e-14,0.048748109485887085,1.1277467078879752e-09,-0.0019584671269824486,1.595389526614775e-07,6.125408353747947e-05,5.1048472789376744e-11,0.0,0.0,0.0,8.750583362500183e-07,0.9999999999996172,0.0,0.0,0.0001002742989897442,0.01750058335277843,0.0,0.0,0.0,0.0,0.0005833527784259477
0.009000300010000333,6.892625944876362e-11,3.971555084226052e-17,-1.9996819631733962,1.5037012787669792e-12,-2.611376548525245e-06,2.1272569436978572e-10,0.9999999999965905,1.722478174447849e-10,-0.00029924170990337524,2.437656851303636e-08,6.892064487436387e-08,3.971646712702787e-14,0.04864693438004346,1.5037401297211332e-09,-0.0026112895026432653,2.1271860379482642e-07,8.000533359994266e-05,8.945637136422351e-11,0.0,0.0,0.0,1.166744448333242e-06,0.9999999999993194,0.0,0.0,0.00013369906531965895,0.020000666688889633,0.0,0.0,0.0,0.0,0.0006666888896296545
