t,x,y,z,qx,qy,qz,qw,phi,theta,psi,dx,dy,dz,om_x,om_y,om_z
0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001000050002500125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00200010000500025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030001500075003754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040002000100005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000250012500625,2.0002000150010002e-05,0.0,-1.9995413802082163,-3.340077238422347e-14,-0.0015139188064310246,5.056611540933907e-17,0.9999988540242671,-3.827468511086235e-12,-0.17348238253682968,1.1588939839252522e-14,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
0.006000300015000751,2.0002000150010002e-05,0.0,-1.9995413802082163,-3.340077238422347e-14,-0.0015139188064310246,5.056611540933907e-17,0.9999988540242671,-3.827468511086235e-12,-0.17348238253682968,1.1588939839252522e-14,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
0.0070003500175008756,2.0002000150010002e-05,0.0,-1.9995413802082163,-3.340077238422347e-14,-0.0015139188064310246,5.056611540933907e-17,0.9999988540242671,-3.827468511086235e-12,-0.17348238253682968,1.1588939839252522e-14,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
0.008000400020001,2.0002000150010002e-05,0.0,-1.9995413802082163,-3.340077238422347e-14,-0.0015139188064310246,5.056611540933907e-17,0.9999988540242671,-3.827468511086235e-12,-0.17348238253682968,1.1588939839252522e-14,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
0.009000450022501126,2.0002000150010002e-05,0.0,-1.9995413802082163,-3.340077238422347e-14,-0.0015139188064310246,5.056611540933907e-17,0.9999988540242671,-3.827468511086235e-12,-0.17348238253682968,1.1588939839252522e-14,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
