t,pa_x,pa_y,pa_z,pa_{dx},pa_{dy},pa_{dz},pb_x,pb_y,pb_z,pb_{dx},pb_{dy},pb_{dz},pc_x,pc_y,pc_z,pc_{dx},pc_{dy},pc_{dz},pd_x,pd_y,pd_z,pd_{dx},pd_{dy},pd_{dz}
0.0,0.128,0.128,-1.9146666666666667,0.0,0.0,0.0,-0.128,0.128,-1.9146666666666667,0.0,0.0,0.0,-0.128,-0.128,-1.9146666666666667,0.0,0.0,0.0,0.128,-0.128,-1.9146666666666667,0.0,0.0,0.0
0.001000050002500125,0.12800000000000003,0.1279706706704347,-1.9145804521618748,0.0,-0.058664467386858946,0.17240076291926948,-0.12800000000000003,0.1279706706704347,-1.9145804521618748,0.0,-0.058664467386858946,0.17240076291926948,-0.12800000000000003,-0.12802931421648414,-1.914668417480949,0.0,-0.058604024647045894,-0.0035019751316013176,0.12800000000000003,-0.12802931421648414,-1.914668417480949,0.0,-0.058604024647045894,-0.0035019751316013176
0.00200010000500025,0.12800000000000003,0.12791197306161944,-1.9144031574516776,0.0,-0.05872487586371258,0.1821709210861333,-0.12800000000000003,0.12791197306161944,-1.9144031574516776,0.0,-0.05872487586371258,0.1821709210861333,-0.12800000000000003,-0.12808789094034623,-1.9146670342697676,0.0,-0.058543560795156116,0.006268266097744973,0.12800000000000003,-0.12808789094034623,-1.9146670342697676,0.0,-0.058543560795156116,0.006268266097744973
0.0030001500075003754,0.12800000000000003,0.12785321505516942,-1.914216092115534,0.0,-0.058785256611759484,0.19194103775256766,-0.12800000000000003,0.12785321505516942,-1.914216092115534,0.0,-0.058785256611759484,0.19194103775256766,-0.12800000000000003,-0.12814640718350842,-1.9146558803080427,0.0,-0.05848306930007319,0.01603854888459648,0.12800000000000003,-0.12814640718350842,-1.9146558803080427,0.0,-0.05848306930007319,0.01603854888459648
0.0040002000100005,0.12800000000000003,0.12779439667882922,-1.914019256194937,0.0,-0.0588456096024913,0.20171111293763627,-0.12800000000000003,0.12779439667882922,-1.914019256194937,0.0,-0.0588456096024913,0.20171111293763627,-0.12800000000000003,-0.1282048629183404,-1.9146349555542042,0.0,-0.05842255019036234,0.0258088732479385,0.12800000000000003,-0.1282048629183404,-1.9146349555542042,0.0,-0.05842255019036234,0.0258088732479385
0.005000250012500625,0.12800000000000003,0.12773551796037166,-1.9138126497313601,0.0,-0.05890593480741277,0.21148114666042245,-0.12800000000000003,0.12773551796037166,-1.9138126497313601,0.0,-0.05890593480741277,0.21148114666042245,-0.12800000000000003,-0.12826325811724046,-1.9146042599666644,0.0,-0.05836200349460187,0.03557923920673674,0.12800000000000003,-0.12826325811724046,-1.9146042599666644,0.0,-0.05836200349460187,0.03557923920673674
0.006000300015000751,0.1279999791265229,0.1276768570063503,-1.9136016661058208,-4.1755864692520584e-05,-0.05840870233089958,0.21046518384706664,-0.1280000208734638,0.12767687006752002,-1.9136017478071212,-4.1755811212976034e-05,-0.05838254611774772,0.21030179437101118,-0.1280000336260153,-0.128321304632076,-1.9145684693156166,-6.723917572401945e-05,-0.05772432825434384,0.03599867834399341,0.12799996637397137,-0.1283213176932457,-1.9145683876143162,-6.7239229203564e-05,-0.0577504844674957,0.036162067820048854
0.0070003500175008756,0.12799991646344958,0.12761869751118438,-1.913391697961053,-8.35736622143094e-05,-0.05790308036177907,0.2094502861002997,-0.12800008353633655,0.12761874989611202,-1.9133920247464644,-8.357323436949113e-05,-0.05785055828919211,0.20912353678783924,-0.12800013446522976,-0.1283787107684541,-1.9145322586221887,-0.00013441881658927523,-0.05708131922947271,0.03641928063900593,0.12799986553455636,-0.12837876315338176,-1.9145319318367773,-0.0001344192444340935,-0.05713384130205967,0.03674602995146639
0.008000400020001,0.12799981195289767,0.12756104782543246,-1.9131827442336626,-0.0001254452862063919,-0.05738914759674041,0.20843644993887062,-0.12800018804601937,0.12756116600493003,-1.9131834794564444,-0.00012544384220199186,-0.05731005288427071,0.2079463702487715,-0.12800030245552485,-0.12843547121815327,-1.9144956267271507,-0.00020153376213248077,-0.056433028069745345,0.03684103810610832,0.1279996975433922,-0.12843558939765085,-1.914494891504369,-0.0002015352061368808,-0.05651212278221504,0.03733111779620743
0.009000450022501126,0.12799966554509057,0.12750391622097143,-1.912974803863826,-0.0001673626321622521,-0.05686698269473015,0.20742367170450782,-0.1280003344514864,0.12750412687120902,-1.9129761108478707,-0.0001673592092712963,-0.05676111142710649,0.2067702909073187,-0.12800053752962282,-0.1284915807245827,-1.9144585724793004,-0.0002685788547398109,-0.05577950638203976,0.03726394267651241,0.12799946246695415,-0.12849179137482028,-1.9144572654952559,-0.0002685822776307667,-0.05588537764966341,0.03791732347370155
