t,x,y,z,qx,qy,qz,qw,phi,theta,psi,dx,dy,dz,om_x,om_y,om_z
0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010000333344444814,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.002000066668888963,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.003000100003333444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.004000133337777926,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000166672222407,2.0001333400002773e-05,2.2919722476868723e-12,-1.9998773668252183,1.0763797826087168e-10,-0.0008844857775195347,1.2500828744370178e-07,0.9999996088423704,-3.35767104088819e-10,-0.10135461739763811,1.4324900449639967e-05,0.010000333344444506,2.500250016667569e-09,0.0,0.0,0.0,0.0
0.006000200006666888,2.0001333400002773e-05,2.2919722476868723e-12,-1.9998773668252183,1.0763797826087168e-10,-0.0008844857775195347,1.2500828744370178e-07,0.9999996088423704,-3.35767104088819e-10,-0.10135461739763811,1.4324900449639967e-05,0.010000333344444506,2.500250016667569e-09,0.0,0.0,0.0,0.0
0.00700023334111137,2.0001333400002773e-05,2.2919722476868723e-12,-1.9998773668252183,1.0763797826087168e-10,-0.0008844857775195347,1.2500828744370178e-07,0.9999996088423704,-3.35767104088819e-10,-0.10135461739763811,1.4324900449639967e-05,0.010000333344444506,2.500250016667569e-09,0.0,0.0,0.0,0.0
0.008000266675555852,2.0001333400002773e-05,2.2919722476868723e-12,-1.9998773668252183,1.0763797826087168e-10,-0.0008844857775195347,1.2500828744370178e-07,0.9999996088423704,-3.35767104088819e-10,-0.10135461739763811,1.4324900449639967e-05,0.010000333344444506,2.500250016667569e-09,0.0,0.0,0.0,0.0
0.009000300010000333,2.0001333400002773e-05,2.2919722476868723e-12,-1.9998773668252183,1.0763797826087168e-10,-0.0008844857775195347,1.2500828744370178e-07,0.9999996088423704,-3.35767104088819e-10,-0.10135461739763811,1.4324900449639967e-05,0.010000333344444506,2.500250016667569e-09,0.0,0.0,0.0,0.0
0.010000333344444815,0.00010125675033747864,7.313475081254059e-11,-1.9996333652066367,1.452441331864922e-09,-0.00205884817945222,7.500486018194767e-07,0.9999978805695597,-1.0519358794719042e-08,-0.23592678935846575,8.594944244950007e-05,0.02250075002497552,3.375337522499987e-08,0.0,0.0,0.0,0.0
