t,pa_x,pa_y,pa_z,pa_{dx},pa_{dy},pa_{dz},pb_x,pb_y,pb_z,pb_{dx},pb_{dy},pb_{dz},pc_x,pc_y,pc_z,pc_{dx},pc_{dy},pc_{dz},pd_x,pd_y,pd_z,pd_{dx},pd_{dy},pd_{dz}
0.0,0.128,0.128,-1.9146666666666667,0.0,0.0,0.0,-0.128,0.128,-1.9146666666666667,0.0,0.0,0.0,-0.128,-0.128,-1.9146666666666667,0.0,0.0,0.0,0.128,-0.128,-1.9146666666666667,0.0,0.0,0.0
0.001000050002500125,0.1279748207979883,0.128,-1.9145866730484058,-0.0503622667646318,0.0,0.15996467786884924,-0.1280251680625469,0.128,-1.9146621939452437,-0.05031771534154703,0.0,0.008944704709569373,-0.1280251680625469,-0.128,-1.9146621939452437,-0.05031771534154703,0.0,0.008944704709569373,0.1279748207979883,-0.128,-1.9145866730484058,-0.0503622667646318,0.0,0.15996467786884924
0.00200010000500025,0.1279244337455665,0.12800000000000003,-1.9144218097421553,-0.050406796451112464,0.0,0.1697454439227512,-0.12807546601188013,0.12800000000000003,-1.9146483581416258,-0.05027315061245601,0.0,0.018725523327325355,-0.12807546601188013,-0.12800000000000003,-1.9146483581416258,-0.05027315061245601,0.0,0.018725523327325355,0.1279244337455665,-0.12800000000000003,-1.9144218097421553,-0.050406796451112464,0.0,0.1697454439227512
0.0030001500075003754,0.12787400217000264,0.12800000000000003,-1.9142471651939224,-0.05045130859386613,0.0,0.1795261837114812,-0.12812571938550557,0.12800000000000003,-1.914624741017177,-0.050228568386152424,0.0,0.028506368241262903,-0.12812571938550557,-0.12800000000000003,-1.914624741017177,-0.050228568386152424,0.0,0.028506368241262903,0.12787400217000264,-0.12800000000000003,-1.9142471651939224,-0.05045130859386613,0.0,0.1795261837114812
0.0040002000100005,0.12782352608884898,0.128,-1.9140627394299685,-0.05049580317740264,0.0,0.1893068972453938,-0.1281759281659329,0.128,-1.9145913425455947,-0.05018396867815475,0.0,0.03828723946169997,-0.1281759281659329,-0.128,-1.9145913425455947,-0.05018396867815475,0.0,0.03828723946169997,0.12782352608884898,-0.128,-1.9140627394299685,-0.05049580317740264,0.0,0.1893068972453938
0.005000250012500625,0.12777300551967352,0.128,-1.913868532476544,-0.050540280186238004,0.0,0.19908758453485254,-0.12822609233568733,0.128,-1.9145481627005658,-0.050139351503987586,0.0,0.04806813699894523,-0.12822609233568733,-0.128,-1.9145481627005658,-0.050139351503987586,0.0,0.04806813699894523,0.12777300551967352,-0.128,-1.913868532476544,-0.050540280186238004,0.0,0.19908758453485254
0.006000300015000751,0.1277226273444604,0.12800000000203746,-1.9136698370170182,-0.050209895751290486,4.074375994653452e-09,0.19828356493354324,-0.12827602668395285,0.12799999999794306,-1.9144999789571444,-0.049723517812038334,-4.114011372379956e-09,0.04829463920988153,-0.1282760266798584,-0.12800000000205694,-1.9144999789571604,-0.04972350962349188,-4.114011372248986e-09,0.048294639179379414,0.12772262734855486,-0.12799999999796255,-1.9136698370170342,-0.050209887562744034,4.074375994784422e-09,0.1982835649030411
0.0070003500175008756,0.12767258297226733,0.1280000000081485,-1.9134719453173583,-0.04987271564394683,8.146779213160568e-09,0.19748014521102086,-0.1283255426823173,0.12799999999177092,-1.9144515683772618,-0.04930269958476137,-8.229963048598992e-09,0.04852178692279896,-0.1283255426659394,-0.1280000000082291,-1.91445156837732,-0.04930268320762763,-8.229963047551232e-09,0.04852178687021276,0.12767258298864523,-0.1279999999918515,-1.9134719453174165,-0.04987269926681309,8.146779214208328e-09,0.19748014515843465
0.008000400020001,0.12762287917475632,0.1280000000183312,-1.913274856777574,-0.04952878855872827,1.2217249163423075e-08,0.1966773255158154,-0.12837463536413754,0.1279999999814817,-1.914402930316337,-0.04887693309961935,-1.234781293235102e-08,0.04874957822242999,-0.12837463532728713,-0.12800000001851836,-1.9144029303164554,-0.04887690853386423,-1.2347812928814826e-08,0.04874957815609478,0.12762287921160673,-0.12799999998166886,-1.9132748567776923,-0.049528763992973145,1.221724916695927e-08,0.1966773254494802
0.009000450022501126,0.12757352267490207,0.12800000003258363,-1.9130785707975715,-0.04917816317111429,1.628582565696069e-08,0.19587510590515322,-0.12842329979903905,0.12799999996707348,-1.9143540641317318,-0.048446254613141455,-1.646751878077343e-08,0.04897801113838669,-0.12842329973352712,-0.12800000003292658,-1.9143540641319199,-0.04844622185873732,-1.6467518772391333e-08,0.048978011066554514,0.127573522740414,-0.12799999996741643,-1.9130785707977596,-0.04917813041671016,1.628582566534279e-08,0.19587510583332102
