t,x_uav,y_uav,z_uav,qx_uav,qy_uav,qz_uav,qw_uav,phi_uav,theta_uav,psi_uav,dx_uav,dy_uav,dz_uav,om_x_uav,om_y_uav,om_z_uav,x_gv,y_gv,z_gv,qx_gv,qy_gv,qz_gv,qw_gv,phi_gv,theta_gv,psi_gv,dx_gv,dy_gv,dz_gv,om_x_gv,om_y_gv,om_z_gv
0.0,0.0,0.0,-2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001000050002500125,0.0,0.0,-1.9999950945094882,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.009810490474352847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00200010000500025,0.0,0.0,-1.9999803780379528,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.019620980948705694,0.0,0.0,0.0,1.2501250093756251e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0025001250062503125,0.0,0.0,0.0,0.0,0.0
0.0030001500075003754,0.0,0.0,-1.9999558505853943,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02943147142305854,0.0,0.0,0.0,5.0005000375025004e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.005000250012500625,0.0,0.0,0.0,0.0,0.0
0.0040002000100005,0.0,0.0,-1.9999215121518124,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03924196189741139,0.0,0.0,0.0,1.1251125084380626e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007500375018750938,0.0,0.0,0.0,0.0,0.0
0.005000250012500625,0.0,0.0,-1.999877362737207,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04905245237176424,0.0,0.0,0.0,2.0002000150010002e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
0.006000300015000751,2.6931684200187984e-13,-2.1823284308036165e-35,-1.999828358423888,-4.238877742928767e-30,-1.6321919743058502e-07,-1.6213990292856927e-22,0.9999999999999867,2.546850922813622e-27,-1.8703542290766376e-05,-1.8579864256936413e-20,1.0771483698959487e-09,-1.5191341804060238e-31,0.04895127383468978,-3.39093263923331e-26,-0.0006528441458828575,-6.485271837336945e-19,3.125312523439063e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.012500625031251567,0.0,0.0,0.0,0.0,0.0
0.0070003500175008756,4.308682033381304e-12,-1.2956103294684782e-33,-1.9997794552941657,-6.782204388685493e-29,-6.528767897222967e-07,-6.485596117142503e-22,0.999999999999787,4.074961477040602e-26,-7.481416917578772e-05,-7.431945702778238e-20,8.61667673709301e-09,-3.949498853081496e-30,0.048850095297618475,-2.7127461113866593e-25,-0.001305688291765715,-1.2970543674674033e-18,4.500450033752252e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.015000750037501882,0.0,0.0,0.0,0.0,0.0
0.008000400020001,2.1811576278791802e-11,-1.4758360666246605e-32,-1.9997306533480395,-3.4334909717708986e-28,-1.4689727768747438e-06,-1.4592591263568003e-21,0.9999999999989211,2.0629492479639598e-25,-0.00016833188066778628,-1.6721877831286819e-19,2.907956210368302e-08,-2.961926479143052e-29,0.04874891676056612,-9.155518125930165e-25,-0.0019585324376485726,-1.9455815512011978e-18,6.125612545940565e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.017500875043752195,0.0,0.0,0.0,0.0,0.0
0.009000450022501126,6.893201518041236e-11,-8.293910008173986e-32,-1.9996819525855094,-1.0851527021883621e-27,-2.611507158886405e-06,-2.5942384468552752e-21,0.9999999999965901,6.519938363696009e-25,-0.0002992566767413176,-2.9727782811347833e-19,6.892525127144079e-08,-1.245444176795009e-28,0.048647738223573794,-2.1701968891094917e-24,-0.00261137658353143,-2.5941087349352634e-18,8.000800060004002e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.020001000050002507,0.0,0.0,0.0,0.0,0.0
0.01000050002500125,1.6828301914801162e-10,-3.164028805956096e-31,-1.9996333530065755,-2.6492985893221205e-27,-4.080479935753321e-06,-4.053497573207219e-21,0.999999999991675,1.5917818271410665e-24,-0.00046758855740910386,-4.644966064329523e-19,1.3461166121556322e-07,-3.798348366280623e-28,0.04854655968672044,-4.238665799042468e-24,-0.0032642207294142876,-3.2426359186699577e-18,0.00010126012575942565,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02250112505625282,0.0,0.0,0.0,0.0,0.0
0.011000550027501376,3.492673967399703e-10,8.924965301382562e-27,-1.9995848541507661,5.4074645591909936e-21,-6.079897629350295e-06,-5.837010723641659e-21,0.9999999999815176,6.196538609250396e-19,-0.0006967049480541951,-6.688759263189417e-19,2.3393228738554956e-07,3.5699586386237945e-23,0.0484463020468204,2.1628795014397964e-17,-0.004733050161539461,-3.891158170028066e-18,0.00012501250093756254,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.02500125006250313,0.0,0.0,0.0,0.0,0.0
0.012000600030001501,6.5178019877075e-10,1.4280429743513297e-25,-1.9995364555576096,2.162986931688844e-20,-8.813766761531262e-06,-7.94473611137066e-21,0.9999999999611588,2.4786084708938558e-18,-0.0010099832741105302,-9.104215429657501e-19,3.800779121588709e-07,2.8559181543867664e-22,0.04834604440750595,4.325759215669857e-17,-0.006201879593664635,-4.539666003835723e-18,0.00015126512613445066,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.027501375068753442,0.0,0.0,0.0,0.0,0.0
0.013000650032501625,1.129913219467962e-09,7.229305637713205e-25,-1.9994881572271048,4.8667209791925574e-20,-1.228208733222872e-05,-1.0376647167772137e-20,0.9999999999245752,5.5768660491095245e-18,-0.0014074235355399421,-1.1891446720649915e-18,5.875761439859376e-07,9.638402055968418e-22,0.04824578676929361,6.488638673051999e-17,-0.007670709025789809,-5.188152590899435e-18,0.00018001800135009004,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.030001500075003754,0.0,0.0,0.0,0.0,0.0
