t,u1,u2,u3,u4,Th,tau_x,tau_y,tau_z
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0010000333344444814,0.05,-0.05,0.05,-0.05,0.0,0.0,0.0,0.0
0.002000066668888963,0.05,-0.05,0.05,-0.05,0.0,0.0,0.0,0.0
0.003000100003333444,0.05,-0.05,0.05,-0.05,0.0,0.0,0.0,0.0
0.004000133337777926,0.05,-0.05,0.05,-0.05,0.0,0.0,0.0,0.0
0.005000166672222407,700.7837632775957,-704.729565383375,704.7281079108683,-700.7852301423732,23.291253573542537,3.4731129085576296e-09,-0.023109141767992013,6.828039554913505e-07
0.006000200006666888,700.7837632775957,-704.729565383375,704.7281079108683,-700.7852301423732,23.291253573542537,3.4731129085576296e-09,-0.023109141767992013,6.828039554913505e-07
0.00700023334111137,700.7837632775957,-704.729565383375,704.7281079108683,-700.7852301423732,23.291253573542537,3.4731129085576296e-09,-0.023109141767992013,6.828039554913505e-07
0.008000266675555852,700.7837632775957,-704.729565383375,704.7281079108683,-700.7852301423732,23.291253573542537,3.4731129085576296e-09,-0.023109141767992013,6.828039554913505e-07
0.009000300010000333,700.7837632775957,-704.729565383375,704.7281079108683,-700.7852301423732,23.291253573542537,3.4731129085576296e-09,-0.023109141767992013,6.828039554913505e-07
0.010000333344444815,698.2710637110184,-707.1544286793642,707.1460222331514,-698.2795931783164,23.28908964818879,4.7087819639186954e-08,-0.05199309587339443,3.953976310000533e-06
0.011000366678889296,698.2710637110184,-707.1544286793642,707.1460222331514,-698.2795931783164,23.28908964818879,4.7087819639186954e-08,-0.05199309587339443,3.953976310000533e-06
0.012000400013333776,698.2710637110184,-707.1544286793642,707.1460222331514,-698.2795931783164,23.28908964818879,4.7087819639186954e-08,-0.05199309587339443,3.953976310000533e-06
0.013000433347778258,698.2710637110184,-707.1544286793642,707.1460222331514,-698.2795931783164,23.28908964818879,4.7087819639186954e-08,-0.05199309587339443,3.953976310000533e-06
0.01400046668222274,698.2710637110184,-707.1544286793642,707.1460222331514,-698.2795931783164,23.28908964818879,4.7087819639186954e-08,-0.05199309587339443,3.953976310000533e-06
0.015000500016667221,695.7669990789482,-709.5544558074254,709.534582932163,-695.7873288884134,23.28695354044789,1.8477671094424593e-07,-0.08064933309993408,9.384690519009924e-06
0.016000533351111703,695.7669990789482,-709.5544558074254,709.534582932163,-695.7873288884134,23.28695354044789,1.8477671094424593e-07,-0.08064933309993408,9.384690519009924e-06
0.017000566685556183,695.7669990789482,-709.5544558074254,709.534582932163,-695.7873288884134,23.28695354044789,1.8477671094424593e-07,-0.08064933309993408,9.384690519009924e-06
0.018000600020000666,695.7669990789482,-709.5544558074254,709.534582932163,-695.7873288884134,23.28695354044789,1.8477671094424593e-07,-0.08064933309993408,9.384690519009924e-06
0.019000633354445146,695.7669990789482,-709.5544558074254,709.534582932163,-695.7873288884134,23.28695354044789,1.8477671094424593e-07,-0.08064933309993408,9.384690519009924e-06
0.02000066668888963,693.2842534517944,-711.9180840474497,711.883385125633,-693.3200454819531,23.284860549605188,4.689651716433445e-07,-0.10894152462955496,1.6452078541383593e-05
0.02100070002333411,693.2842534517944,-711.9180840474497,711.883385125633,-693.3200454819531,23.284860549605188,4.689651716433445e-07,-0.10894152462955496,1.6452078541383593e-05
0.022000733357778593,693.2842534517944,-711.9180840474497,711.883385125633,-693.3200454819531,23.284860549605188,4.689651716433445e-07,-0.10894152462955496,1.6452078541383593e-05
0.023000766692223073,693.2842534517944,-711.9180840474497,711.883385125633,-693.3200454819531,23.284860549605188,4.689651716433445e-07,-0.10894152462955496,1.6452078541383593e-05
0.024000800026667553,693.2842534517944,-711.9180840474497,711.883385125633,-693.3200454819531,23.284860549605188,4.689651716433445e-07,-0.10894152462955496,1.6452078541383593e-05
0.025000833361112036,690.8354655501321,-714.2343811328033,714.1825070935071,-690.8894222983755,23.282834823858785,9.496313369331514e-07,-0.1367367425776288,2.469481307031807e-05
0.026000866695556516,690.8354655501321,-714.2343811328033,714.1825070935071,-690.8894222983755,23.282834823858785,9.496313369331514e-07,-0.1367367425776288,2.469481307031807e-05
0.027000900030001,690.8354655501321,-714.2343811328033,714.1825070935071,-690.8894222983755,23.282834823858785,9.496313369331514e-07,-0.1367367425776288,2.469481307031807e-05
0.02800093336444548,690.8354655501321,-714.2343811328033,714.1825070935071,-690.8894222983755,23.282834823858785,9.496313369331514e-07,-0.1367367425776288,2.469481307031807e-05
0.029000966698889963,690.8354655501321,-714.2343811328033,714.1825070935071,-690.8894222983755,23.282834823858785,9.496313369331514e-07,-0.1367367425776288,2.469481307031807e-05
0.030001000033334443,688.4331591876036,-716.4931004022811,716.4225369390989,-688.5071744100879,23.280909719209205,1.6737476408232072e-06,-0.16390606931222387,3.372789557147972e-05
0.031001033367778926,688.4331591876036,-716.4931004022811,716.4225369390989,-688.5071744100879,23.280909719209205,1.6737476408232072e-06,-0.16390606931222387,3.372789557147972e-05
0.032001066702223406,688.4331591876036,-716.4931004022811,716.4225369390989,-688.5071744100879,23.280909719209205,1.6737476408232072e-06,-0.16390606931222387,3.372789557147972e-05
0.03300110003666789,688.4331591876036,-716.4931004022811,716.4225369390989,-688.5071744100879,23.280909719209205,1.6737476408232072e-06,-0.16390606931222387,3.372789557147972e-05
0.034001133371112366,688.4331591876036,-716.4931004022811,716.4225369390989,-688.5071744100879,23.280909719209205,1.6737476408232072e-06,-0.16390606931222387,3.372789557147972e-05
