t,x,y,z,qx,qy,qz,qw,phi,theta,psi,dx,dy,dz,om_x,om_y,om_z
0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001000050002500125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00200010000500025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030001500075003754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040002000100005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000250012500625,2.000200015000829e-05,6.876375171891866e-12,-1.9995413802082163,5.577661802582739e-10,-0.0015139188064309196,3.7503708818337085e-07,0.9999988540241969,-1.1470850800761523e-09,-0.17348238253682968,4.297613561376885e-05,0.01000050002499844,7.501125112508675e-09,0.0,0.0,0.0,0.0
0.006000300015000751,2.000200015000829e-05,6.876375171891866e-12,-1.9995413802082163,5.577661802582739e-10,-0.0015139188064309196,3.7503708818337085e-07,0.9999988540241969,-1.1470850800761523e-09,-0.17348238253682968,4.297613561376885e-05,0.01000050002499844,7.501125112508675e-09,0.0,0.0,0.0,0.0
0.0070003500175008756,2.000200015000829e-05,6.876375171891866e-12,-1.9995413802082163,5.577661802582739e-10,-0.0015139188064309196,3.7503708818337085e-07,0.9999988540241969,-1.1470850800761523e-09,-0.17348238253682968,4.297613561376885e-05,0.01000050002499844,7.501125112508675e-09,0.0,0.0,0.0,0.0
0.008000400020001,2.000200015000829e-05,6.876375171891866e-12,-1.9995413802082163,5.577661802582739e-10,-0.0015139188064309196,3.7503708818337085e-07,0.9999988540241969,-1.1470850800761523e-09,-0.17348238253682968,4.297613561376885e-05,0.01000050002499844,7.501125112508675e-09,0.0,0.0,0.0,0.0
0.009000450022501126,2.000200015000829e-05,6.876375171891866e-12,-1.9995413802082163,5.577661802582739e-10,-0.0015139188064309196,3.7503708818337085e-07,0.9999988540241969,-1.1470850800761523e-09,-0.17348238253682968,4.297613561376885e-05,0.01000050002499844,7.501125112508675e-09,0.0,0.0,0.0,0.0
