t,x,y,z,qx,qy,qz,qw,phi,theta,psi,dx,dy,dz,om_x,om_y,om_z
0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.001000050002500125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.00200010000500025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0030001500075003754,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0040002000100005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.005000250012500625,2.0002000150010002e-05,0.0,-1.9993733889398235,-1.3255485566660981e-14,-0.0015020543576504388,1.991048231887779e-17,0.9999988719157171,-1.5189753243818553e-12,-0.1721228153082301,4.563161862665445e-15,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
0.006000300015000751,2.0002000150010002e-05,0.0,-1.9993733889398235,-1.3255485566660981e-14,-0.0015020543576504388,1.991048231887779e-17,0.9999988719157171,-1.5189753243818553e-12,-0.1721228153082301,4.563161862665445e-15,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
0.0070003500175008756,2.0002000150010002e-05,0.0,-1.9993733889398235,-1.3255485566660981e-14,-0.0015020543576504388,1.991048231887779e-17,0.9999988719157171,-1.5189753243818553e-12,-0.1721228153082301,4.563161862665445e-15,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
0.008000400020001,2.0002000150010002e-05,0.0,-1.9993733889398235,-1.3255485566660981e-14,-0.0015020543576504388,1.991048231887779e-17,0.9999988719157171,-1.5189753243818553e-12,-0.1721228153082301,4.563161862665445e-15,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
0.009000450022501126,2.0002000150010002e-05,0.0,-1.9993733889398235,-1.3255485566660981e-14,-0.0015020543576504388,1.991048231887779e-17,0.9999988719157171,-1.5189753243818553e-12,-0.1721228153082301,4.563161862665445e-15,0.010000500025001252,0.0,0.0,0.0,0.0,0.0
